recipient,reasons,bucket_census,tx_count
0xcaeb2e06cc5969adc5e99e4c823c7db2ca4b3756,control,GHOST,3
0xcaedaf1fbf0dd26d93d50bd9878ac1167f1d0dfd,active_legit_candidate,ACTIVE_LEGITIMATE,582
0xcb21d41ce3e6ee515f80d942963974f19a9b3c76,control,TEST_RIG,6
0xcb253675c1aec4cfce413fce1ff97a9164dec63a,control,GHOST,2
0xcb2cac163a1ba45d8777a38e9ebbfec061148cf7,top_volume,DORMANT,192
0xcb399bbed205ae963ab2f5cc5fa1b3c1fba7f916,active_legit_candidate,ACTIVE_LEGITIMATE,33
0xcb6f98c894cc1e85653337d0e6bf0ef6a3cd327e,control,GHOST,1
0xcb79b3c5a7dadcd7c30e3be252c0ca44a06c6f78,active_legit_candidate,ACTIVE_LEGITIMATE,502
0xcb8ad054da7b3909b42727afec9601284776e2a5,control,TEST_RIG,7
0xcb8b182854d0faf9fb0af883582ff6722994f861,active_legit_candidate,ACTIVE_LEGITIMATE,37
0xcbbe92abb8110ecf3078f94d4b5e03667660142c,top_volume,DORMANT,396
0xcc234a88d97118343e4a1633f9b2fc697685245b,control,GHOST,1
0xcc3afa4cdda6798d34f8a8d1e85db793a1f50f03,top_volume,TEST_RIG,2679
0xcc69d619e6053f88a4845066518f465bd06fc96c,active_legit_candidate,ACTIVE_LEGITIMATE,74
0xcc74a6404d54de40572e67dc4fa03c6280e68ae3,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,109
0xccacd295a00786c12a35a83357eceb1e0059fe62,control,GHOST,1
0xccd231829e24b42195b500028f8779b8f8b1131a,active_legit_candidate,ACTIVE_LEGITIMATE,635
0xccfe7e460878dfdae0ab735616940c82aa3c15dc,control,TEST_RIG,15
0xcd19cff6ba293904f2e642131d1bfd614aa853c3,control,GHOST,1
0xcd1a2ea3f3cc3dd20419898f590c59e7f0713a06,control,GHOST,1
0xcd2e209a9e054f87d08743cfc4f9dde813e7d6ae,control,GHOST,1
0xcd3273893d1c8df15a4d6bc411aa3d25a60fdc60,active_legit_candidate,ACTIVE_LEGITIMATE,1652
0xcd510ebd746b5c5454da07c2e7224e46b02c6626,top_volume,GHOST,2
0xcd681c9081a4217974d6529eeba41fa9bb97bed3,top_volume,DORMANT,4062
0xcd68d39d669c3f6105ea761b1f259e0347b2f4e0,active_legit_candidate,ACTIVE_LEGITIMATE,108
0xcd7c96ebebf0a1a692544f229f2571f7b3e8ffcc,control,TEST_RIG,8
0xcd7e4661b4161e232dc70c21f4fcf7d11635ffb9,control,GHOST,1
0xcd95802a4abddd75a5750dd2d6935007ef268275,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,697
0xcdc23f555b127eb171bc69a8b820b0c229595c33,top_volume,TEST_RIG,124
0xcdda23523cc1f455e3000edeb13282cc6dfa6fe7,top_volume,DORMANT,6888
0xcde02cb53da623d929fef26d56c1cd9ddc9ca880,active_legit_candidate,ACTIVE_LEGITIMATE,220
0xce068f7af6ddcd2d65cfc000004b293019cc74fa,top_volume,DORMANT,8928
0xce3a1ad484d3800879d08f3f61c9d1c002d74434,control,GHOST,1
0xceabe7564984580a29b43129a729181391b3b2dd,control,GHOST,1
0xcebbb82a183faa69b929ed1f417aafc63fa3b5b6,active_legit_candidate,ACTIVE_LEGITIMATE,306
0xcee9614d377c84e7f9c1b33719c166b0a69e808a,top_volume,DORMANT,3676
0xcef6e6639e0c60d5c0805670f4363a6698081fab,active_legit_candidate,ACTIVE_LEGITIMATE,32
0xcf19c85bc416bce26811700f99034b26f4dbcfe9,control,GHOST,2
0xcf531218b60366a7d20951110bf5f0a3672eb3ea,top_volume,DORMANT,72
0xcf5815e9063fa0b04be0cb5c1db583eef9ef5fbb,active_legit_candidate,ACTIVE_LEGITIMATE,504
0xcf6fc20ff277dffac19b01714c280d35536b081c,top_volume,DORMANT,3948
0xcf9223ece895258dea8d288aebcf846ab8e342fb,active_legit_candidate,ACTIVE_LEGITIMATE,5007
0xcfa26f13c6c18307033ece13bbb8f470da5b4dbe,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,13097
0xcfd3f996447a541cbfba5422310edb417d9f2ce6,active_legit_candidate,ACTIVE_LEGITIMATE,218
0xcfdd5fb5427896ecd478749c21efc039e7064993,control,GHOST,1
0xcffcf8929235f3a2234eb8eb5ab2e45b7fd49e6e,top_volume,DORMANT,69
0xcfff3a96d4187862ab198abcf32764e901d3f478,top_volume,DORMANT,7160
0xd0094d3727914058d09a3001395ad578b23994ac,active_legit_candidate,ACTIVE_LEGITIMATE,332
0xd02abb1e114dcd135160ce44b586a2c1013f2a4d,top_volume,GHOST,2
0xd0345b7ee97845942cfd1cb001ceefed74c4d5f4,control,GHOST,1
0xd046a7aa5a4a71f628468e23a25aa2c489f15a6d,active_legit_candidate,ACTIVE_LEGITIMATE,1202
0xd04d09659ef053ed407b8215412eabdf7b46a269,control,TEST_RIG,5
0xd07bb762a322029df4f4fb728af1c805591fc7d0,active_legit_candidate,ACTIVE_LEGITIMATE,375
0xd07bec57d93950bd7d87b3326731ec452b287b5b,top_volume,DORMANT,61
0xd07c06a650a88bbcf4f0c4fbf2c6c08c9a60acc6,active_legit_candidate,ACTIVE_LEGITIMATE,167
0xd0cb638def525c1b1734c4925c280386a9211f5c,top_volume,DORMANT,151742
0xd0dacb4435e489b146690f547342dbcec07b6657,control,TEST_RIG,8
0xd0ed94bc46aa0d274e09056ba3461a8ec4f7216d,control,GHOST,1
0xd0f9be7642dc2ec21002c30478709d2d315a55c2,active_legit_candidate,ACTIVE_LEGITIMATE,52
0xd12e0faaa78dcb9060b20ac73e119b19fcb12fb3,control,GHOST,3
0xd14ce79c13ce71a853ef3e8bd75969d4bdee39c1,top_volume,DUPLICATE,3895144
0xd1654657148337dd31b4cc19ad8568deb78b32af,top_volume,DORMANT,3588
0xd168aa69d60f37485014708b4d2e6782e1278ad4,top_volume,DORMANT,71
0xd1763a3f2ea8114eed4822e450e0b724eb38f515,active_legit_candidate,ACTIVE_LEGITIMATE,47
0xd18d5a31908cc3e42cd1f929da32f8edb2e92800,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,246
0xd1a44abc106bc0d7c1147d3380bc3c4ec9ba1b61,active_legit_candidate,ACTIVE_LEGITIMATE,223
0xd1b135ba83a98cd4e1db9e7d7d6aa08b683285fb,control,DORMANT,30
0xd20f1224e66b0e3c3b63c0975c4709ffee937d0d,active_legit_candidate,ACTIVE_LEGITIMATE,865
0xd219db8179bb9c1899ef87f39eeba9d1070c6801,active_legit_candidate,ACTIVE_LEGITIMATE,571
0xd22b6d51ff3bb145d55676243d5a7d4c66fd78d5,active_legit_candidate,ACTIVE_LEGITIMATE,361
0xd24a927e0be473d08ef654b4f4ebbd5970ae7433,control,GHOST,1
0xd263cc8819c31c98e3a8edccb66f451b5a346f58,control,GHOST,2
0xd275612bf0bb35638432c4d95eaa8d5d22346ca6,active_legit_candidate,ACTIVE_LEGITIMATE,54
0xd28e14512d9b2934fce5ba92f894a2c199b03128,top_volume,TEST_RIG,128
0xd28f35dc278c1472ed155d1b85eefc4566621e5d,control,TEST_RIG,6
0xd2ea57e7e6daf7658c2a41577aef9551759d7397,control,LOW_ACTIVITY,653
0xd2f74a14522d40e4a1d7fbb62aa97ce99fa1a7e5,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,172
0xd319074778685fee77a344fea61c753cd16ec013,control,GHOST,1
0xd33cb4ce7785d64e90a35e386f49a61364847c80,control,GHOST,1
0xd39f1dbe9099e3013fd02b3334c64553ce7866a3,control,TEST_RIG,32
0xd3a072b1ad5ae55fa28015fb3c4e07f7801e4551,top_volume,TEST_RIG,1364
0xd3a1102a3bee2d15bea9fe135d83379ae2ca09f6,top_volume,DORMANT,6035
0xd3d4175f16e89d86d00ef92d652dae1bbb7ca37b,top_volume,DORMANT,2256
0xd3dff3d8b5d23063cf397ca9c2f4833233e17bd2,active_legit_candidate,ACTIVE_LEGITIMATE,650
0xd42758361d0900c18ad8a3c4807de36e4c351297,top_volume,GHOST,2
0xd4656e582e5b7e59ef2296d2ebcda481223c4d43,top_volume,TEST_RIG,124
0xd49b627a94e55744b7b1262fcb6e9248da068f36,top_volume,DORMANT,41
0xd4c98efec1e380e1e6ff702f70b41b656b9c2a2f,top_volume,DUPLICATE,224604
0xd4ee885a1dc501551af8a9e88b346e53ac224343,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,718
0xd50bf86107fe28a743680e3b62828d56fed60c1c,top_volume,TEST_RIG,11
0xd56013abd05e588f2d025193fce90416816bdbbc,active_legit_candidate,ACTIVE_LEGITIMATE,1414
0xd56b2f1af82db681d1764535b6276b1e1a457b6a,control,GHOST,2
0xd58b7056a683b000b23c6d8b7ae5d352eacf5e5a,control,GHOST,1
0xd593832ce9c2b13b192ba50b55dd9af44e96700d,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,7096
0xd598278b925eb5e6f472ab5b61a6a75335ceb9e8,active_legit_candidate,ACTIVE_LEGITIMATE,76
0xd5a00f8a42db9c59530791d65ebe11873e38f739,control,GHOST,1
0xd5c6489d0c40bd7711dc9fcd831f328151164c75,active_legit_candidate,ACTIVE_LEGITIMATE,324
0xd5ed7cf42d55425ef22c9ab0c181a4b60993050c,control,GHOST,1
0xd5f2e6b6ea4f3e062758c0d7d8b18facda43d55a,control,GHOST,1
0xd5f8481d8f25d3966d2010dbf9b47ffbdf745a9e,active_legit_candidate,ACTIVE_LEGITIMATE,124
0xd617a7145ca56e3ed58d639f9dec6999b22441ee,active_legit_candidate,ACTIVE_LEGITIMATE,28
0xd626f66d20d6be28969556ec2068355a23f93b70,control,GHOST,1
0xd62b2c1898e39d6b3f29e1f5afaf205bfeb44a78,control,GHOST,2
0xd678e75e6c6dc6b59a8e8447a49874c15b29e7e7,control,GHOST,3
0xd685efa22e80262db5b5e2a5d0b9d7565b36334b,active_legit_candidate,ACTIVE_LEGITIMATE,8910
0xd69333e6b7a747f311d28611ad6c93d784a289e0,control,GHOST,2
0xd69a40c17efd897ee0d92e5579d7442c9f8126b1,active_legit_candidate,ACTIVE_LEGITIMATE,57
0xd6a895d67eac925faa0c9789cb1a5ce248bc52d0,active_legit_candidate,ACTIVE_LEGITIMATE,158
0xd6ab97da690d6e971b2ce0a5ccdf39f988ded5f0,control,TEST_RIG,8
0xd6b585dd2f48263d08fb75ea28c1598d845d23a8,active_legit_candidate,ACTIVE_LEGITIMATE,93
0xd6dd0987fae1871357baeb5add91916015be2164,control,GHOST,3
0xd6e86ee864942d715042cec15a4146ee8f0f1f30,top_volume,DORMANT,414
0xd6eb95fad083f5d74f58b96bda7b9e9e53eba414,control,GHOST,1
0xd6f26b802c045cc77ddf42dd2a395b1dce507b6d,top_volume,TEST_RIG,14
0xd6fcb6b6b65b760e3f99e480331f39d6709cabae,control,GHOST,4
0xd715be9577962d6c8f66d85b16e637846de82a8e,control,GHOST,1
0xd71daf10fbb29fb846c0489cd54a7dafd416a177,control,TEST_RIG,5
0xd7320fff9eea5d8d2ab79920fa4ab40bb8265308,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,818
0xd73ac5636670efa1af0cab53bd6f295df274a66d,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1556
0xd76b825d81436ce72125ef83e9837c3ca97dceb6,top_volume,GHOST,1
0xd77afe935f1bd3f8e9f94d44aa5b53d7952a712b,control,GHOST,3
0xd7b343464144acdad3df7805d644fc74a06627d2,control,GHOST,1
0xd7d5fc6d3a80c1e8bb0e815df6c8c1c792c77e95,control,GHOST,2
0xd80b97c3b9dee05ea91a49a840e65165f77d7434,control,GHOST,2
0xd84b351de5e4a08111ae9c3fe3eebd7208ce03aa,active_legit_candidate,ACTIVE_LEGITIMATE,24
0xd85096faec1ac03075667b4c1a1661f5623bf111,active_legit_candidate,ACTIVE_LEGITIMATE,1870
0xd85c31854c2b0fb40aaa9e2fc4da23c21f829d46,top_volume,DORMANT,415395
0xd86f1f35d6b15febef2f4a4390b584d8a7dec0b6,active_legit_candidate,ACTIVE_LEGITIMATE,1242
0xd87e15f3a23b4b53f5d1626ce5f0a2947b335f73,control,TEST_RIG,18
0xd88cb1af650a69782d0e3c26e433886e378fe534,control,GHOST,1
0xd8b3b26b6c5150903bf84a63a9a345eeb8fff506,active_legit_candidate,ACTIVE_LEGITIMATE,546
0xd8ba61a0b0974db0ec8e325c7628470526558e9b,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,10156
0xd8ca10c55296bd8ca1dd409ea2f0fa72fb0c643f,active_legit_candidate,ACTIVE_LEGITIMATE,174
0xd8d064090ff4ad280bac3a2c306402fb8e3cc706,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,957
0xd8d4eac25f346f904fa272fa2a58e15ca95ba833,control,TEST_RIG,8
0xd8ed281b40732546d62ab2298c8b64c9fd3978c5,top_volume,DORMANT,3792
0xd8f524ccb3d531dcd3ea84ad9c4053370d4169bf,control,GHOST,1
0xd93143c4eb99e42825457af5934704c15ba07a77,control,GHOST,4
0xd955277f7da9cb2767d32f41e48869f11c46448f,active_legit_candidate,ACTIVE_LEGITIMATE,28
0xd997f7e75ec1b12911b4fae90a0dbb1cfbca66cb,top_volume,DORMANT,129
0xd99dcd80867e22df9fd7797aa9df6c6cd99c3b49,control,GHOST,1
0xd9ae33ba589f3c3fb83bb097ee030526eb2eb522,top_volume,LOW_ACTIVITY,8
0xd9b131ca685722fdff6c018889ef9c205ed56ad6,control,TEST_RIG,5
0xd9dcdda08ac2368257c1d3ab8e2b5410fd58278d,control,TEST_RIG,5
0xd9df86bd335c6e1cc5dc3dacef885849b1ce0d9f,active_legit_candidate,ACTIVE_LEGITIMATE,33
0xd9ee51caa7e9303ffe2ed80b451cc75791c1d23c,active_legit_candidate,ACTIVE_LEGITIMATE,32
0xd9f3261c9fea20a99d0708815010280c549e8ebf,active_legit_candidate,ACTIVE_LEGITIMATE,101
0xda0d1af5332a0b5bf5dedd275657364056a34894,control,GHOST,2
0xda1240e92f2524c9022cf94324501d298a125e61,control,TEST_RIG,67
0xda148253c057dfe3468434f115ce326abb8ac61f,control,DORMANT,51
0xda1555354f96077ac4bbb328fc29f44b255f814b,top_volume,DORMANT,163
0xda158f96c7d02e787ec75858d108366bda6aaeb3,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,243
0xda2f35d283c42dd60b965322394bc658a5c1769f,active_legit_candidate,ACTIVE_LEGITIMATE,97
0xda4460345aadb042c75549b8ee6a079ef320b959,top_volume,DORMANT,1012
0xda8d766bc482a7953b72283f56c12ce00da6a86a,top_volume,DORMANT,880
0xda9097c5672928a16c42889cd4b07d9a766827ee,top_volume,DORMANT,5798
0xda96d9782234cc6e9132ec42d9e1c597f52676fb,top_volume,DORMANT,9080
0xdaabdaac8073a7dabdc96f6909e8476ab4001b34,top_volume,TEST_RIG,238
0xdadc335482ad545296fd7b28518a251ffcbeb9df,active_legit_candidate,ACTIVE_LEGITIMATE,11965
0xdae0efd6b71ce47da451c7fded285fcf8200beec,control,GHOST,1
0xdaee7b73eb21df1457259eb1e4b68bfbdcb2bb53,control,TEST_RIG,8
0xdb272ea79f256287bad8aa131ba706b24a1c8e9c,control,GHOST,2
0xdb3cb87616fbec869685d783a13359fcc0041b3f,control,DORMANT,32
0xdb3d14c4445da143fde0e42f9eac3125112cfd15,control,TEST_RIG,25
0xdb55d811e4393a55e3eb7e7260794688f8a3f05a,top_volume,TEST_RIG,1276
0xdb5aa553feeb2c3e3d03e8360b36fb0f7e480671,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,31341
0xdb5c2df47e4a6df74edeb6de3159ae38b8cc10fd,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,3508
0xdb8d791ea5743fb4effbc46772be7206541c1f3c,control,GHOST,4
0xdb9f9651b56535d507426a463bfdd8834c7a71ea,top_volume,DORMANT,266
0xdba48239f2c8ca2ce45711c26e6b7fabecf9a8af,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,1748
0xdba52ae54351cea994f5bedce053bb58ea1ccbba,top_volume,DORMANT,4272
0xdbab4f311aa40007e19740e5292e1f03788802bc,control,TEST_RIG,9
0xdbe0cc57faad6f3c74d9e6c37b073b2ac3767b57,top_volume,DORMANT,223
0xdbea2ace6c2e783e2cb5830d896bb977d1294e5b,top_volume,DORMANT,265
0xdc005ee9488a63507e5dd64e8024537218740f66,control,GHOST,1
0xdc365f7a21568e02280c7427065114fa914240bd,top_volume|control,DORMANT,344524
0xdc40cbf86727093c52582405703e5b97d5c64b66,active_legit_candidate,ACTIVE_LEGITIMATE,96
0xdc44a482d9e26d1379185905fce852478ebf24e9,top_volume,DORMANT,269
0xdc493826aab51fc523a587752a32b961581f1e72,active_legit_candidate,ACTIVE_LEGITIMATE,130
0xdc59fa7b64988b846e76ec9849bb68f889071506,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,7044
0xdc6baed9ebab627d72b8a0c5c51fdf6e83a1e503,top_volume,DORMANT,241
0xdc85512e6e0ce58e2d009fb0ad172aa398049231,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,790
0xdc87217726ce413ff99d29fbec47b3b055401add,top_volume,GHOST,3
0xdcb51547c2f538043a45bb4b8c92f03f4682c0b3,active_legit_candidate,ACTIVE_LEGITIMATE,747
0xdceca23ff8a7145e1b5b35427c9886cf21a67566,active_legit_candidate,ACTIVE_LEGITIMATE,1730
0xdcf031c682d4493d6612f694dccbf25047e79737,control,TEST_RIG,10
0xdd09f322174b8512e40e9b6a657611ace682205a,control,TEST_RIG,6
0xdd0a76a1fd204b9af98fab26ded7266a555f1416,control,GHOST,1
0xdd233f021dc3e16446d8620d5e2d8af3cc273aab,control,GHOST,4
0xdd257723b86b4947483905cdacbbbc70facf2ec0,active_legit_candidate,ACTIVE_LEGITIMATE,8593
0xdd3cd289787121573a0b61642a1b1acc41fce667,control,GHOST,1
0xdd5a4ca811929fc47fe63e1fcc100e01d8995908,active_legit_candidate,ACTIVE_LEGITIMATE,172
0xdd5fcea81ca6f1eb39fed5b973de794293b81ba6,active_legit_candidate,ACTIVE_LEGITIMATE,66
0xdd6090df24e88caf558839584dd53bcef79c6338,active_legit_candidate,ACTIVE_LEGITIMATE,10626
0xddc65ea0b4c4a7b3845d88f96f02a85dea248b7f,top_volume,DORMANT,9142
0xddd14a0d01d094f85642cc086296bdb0eccd7220,control,GHOST,2
0xddeaeb4639a7fc213264b57c8dc81a36229687db,top_volume,DORMANT,34
0xddff7417032383d3ad8f10eb2bb8ade6b9bd1ebc,control,GHOST,1
0xde04bdc27aea6885856224f38d439e035ff4e0a5,control,GHOST,3
0xde128f221dfa09c4fb497e1fd03d3ef5249c4ffc,top_volume,TEST_RIG,16
0xde2080b85907a7b9d325642148db2eb4f0cf174a,control,GHOST,1
0xde38aa71a304492bfbd5af0862fa97922359f1aa,top_volume,DORMANT,104980
0xde552fd2517f6f7142dc190f2309d5670ec03c57,control,GHOST,4
0xde582fbbbdb048ac66c24db89a76a2a756dee591,control,GHOST,1
0xde5d695390ecab7e2fa993925614aff22bfa553a,control,GHOST,1
0xde5d6fc9ed7ef3ee30ec3fd9450929c8346b4bca,control,GHOST,2
0xde7a183601fa3e0c7e7f022f1d27af71cf89e04d,top_volume,TEST_RIG,647
0xde9da24cae09ee726d9101f56d03d77c5ad3573c,control,GHOST,1
0xdeb1715f44b67c7bf2a2f7ece9d944313d14c104,control,TEST_RIG,63
0xdec30771afd4296fee41fe3fe0dcad1a5d0b697e,control,GHOST,1
0xdedd050dfe4212d52f2a6ed6a2d5d3289de0d5ac,active_legit_candidate,ACTIVE_LEGITIMATE,158
0xdf0c4a88cf28e24cd63a0d2ac54052c65f0c7700,active_legit_candidate,ACTIVE_LEGITIMATE,294
0xdf35b86e7494d82c275221c6f1b29f82a030f649,control,GHOST,1
0xdf53471dbdc0761c79fd0c9061d0fe7c2acf8f3c,top_volume,DORMANT,267
0xdf6c170b7f622cf58d67354b8a077ecb1de0ca86,control,GHOST,1
0xdf873d57b5b2b96d68c05352cc21a2da33053144,control,DORMANT,6
0xdf90200b0031051bbf7a66bb9387d2ecf599e109,active_legit_candidate,ACTIVE_LEGITIMATE,176
0xdfa575445885ee4fbf3fa7741df20476ea46bc4d,active_legit_candidate,ACTIVE_LEGITIMATE,32
0xdfa835a71e1c32db8401db75305f1b98a04347c8,top_volume,DORMANT,266
0xdfe2e79de9f0ee1d5d1b287966de9c2418d3e8cb,control,TEST_RIG,6
0xe0461d31643e24108e53ea0d03a88b76265f06e9,control,TEST_RIG,5
0xe04d575bd5a9f7867ff3fa9497b4edb5a60d06ed,control,TEST_RIG,9
0xe05cf38aabc0a046cf0057d2656f3c374132667a,active_legit_candidate,ACTIVE_LEGITIMATE,2284
0xe08e64d4044cd7ce4bfbb44d908e358c4eafde09,active_legit_candidate,ACTIVE_LEGITIMATE,54
0xe0b87f29728b01b7eed6102e22daf7b8b13e1254,control,GHOST,4
0xe0dda596a02c031882837bef9d616de243679fc6,control,GHOST,1
0xe0fe67479deb8a454c0d9762891bae3003624a64,active_legit_candidate,ACTIVE_LEGITIMATE,235
0xe11caa2531c84bb945dc7d4b7d9a5eee422067a6,control,GHOST,1
0xe11d166355825215d33a7b2dc47c05d4dcf6975c,active_legit_candidate,ACTIVE_LEGITIMATE,38
0xe166267c3648b5ca4419f2c58faed8cd4df87d54,active_legit_candidate,ACTIVE_LEGITIMATE,2107
0xe16a1b12404cb2ebc6e783beca6e2a9253c3dc7e,active_legit_candidate,ACTIVE_LEGITIMATE,50
0xe197628a03d2cc7810beb9fb68b06967c759eec6,control,GHOST,3
0xe1df6968935328ccc7259c2063411a8035ef87c7,top_volume,DUPLICATE,565
0xe1ec023f5c95d4244803aa2acd661fca06b67a75,top_volume,TEST_RIG,128
0xe23517ec8fd33614867a2157f1c7980852784972,control,GHOST,3
0xe23bee8965010dcd8a2b996ae815599ec9ec56dd,control,GHOST,1
0xe24afd008b559eefa35ed0cd5073ccdb32690140,top_volume,DORMANT,9550
0xe253d3af921d8acf3d95364cc5d17dd1a17d4450,active_legit_candidate,ACTIVE_LEGITIMATE,56
0xe25b1b2a8328f07d93f7d436f3375be4f4def8cf,top_volume,DORMANT,59310
0xe266a66f4843163ecb8ad9df3538e3a079e65baa,control,GHOST,1
0xe28cd838be6bdade252dfa7e25d7fb864c2c18cd,active_legit_candidate,ACTIVE_LEGITIMATE,41
0xe295b6641b32998537ae0f8e61babf729eaed6e5,active_legit_candidate,ACTIVE_LEGITIMATE,71
0xe29a11c193bbfdcc99c01034e570d50c08140c2f,control,GHOST,1
0xe2b06d454b2cc941ccbc0b6539b7d7cd15278a0b,active_legit_candidate,ACTIVE_LEGITIMATE,414
0xe2c37f7ae68f60f640277ba3e85109127965f440,top_volume,TEST_RIG,2147
0xe2e4ed6e0fca4dd7cb9541bfed857e4deaca0c72,control,GHOST,2
0xe3148537ef9cad71291a860417efbcbb9e0457f9,top_volume,TEST_RIG,81
0xe3173e8990cf8468f29a33c15735abaea94ada83,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,88
0xe32566ae10007bf988dfac5b732184ee197d2aaf,active_legit_candidate,ACTIVE_LEGITIMATE,272
0xe33f754474a413a3aa2aec223894edcc26e3c22a,control,GHOST,1
0xe341add833f9d62082e97ea260baa6546cd09f73,active_legit_candidate,ACTIVE_LEGITIMATE,218
0xe34ca0e21a372a3ecee16bbb10fbd5ad285849d1,control,GHOST,1
0xe36ade25f56d0c61d2f9ffbda7c4bccba0e6e4d0,control,GHOST,1
0xe38c826af1b1dd484d9635eebb61b0e9a3263870,control,GHOST,1
0xe3a82dab4685e2e5d4b338751f23805389c6127f,control,TEST_RIG,8
0xe3b707d4e032b4b90bd8ffcc130a9ebcbbe0b2ee,control,DORMANT,15
0xe3d0c8606ce74e16686b988a64efe764f78679f1,control,GHOST,1
0xe3dbe709a92131216bc39776b308a471a5c97464,top_volume,TEST_RIG,51
0xe3fc7be376863e6e4ef2f21441656b3ab370683e,control,GHOST,1
0xe41f518d034670cfef872142b385f380dd1a8606,top_volume,DORMANT,8996
0xe4200d67b49686fb2c46a07f4f4d2a640c156255,control,DORMANT,15
0xe4391e86f1659997d0070a416a3c7f4f34204bce,active_legit_candidate,ACTIVE_LEGITIMATE,744
0xe4431da58fc4747c691b6782fbb3e57dbee681da,control,GHOST,4
0xe4a087d708fdb8a0845ae5e4972cc0d4f915c31f,control,GHOST,1
0xe4a3548c54cb93faa0b1e9e09b35bfddf8c41882,control,GHOST,1
0xe4d203dfcded2c3319f0ea64ef382053a4682b78,control,GHOST,1
0xe4da1680951ce8f865b8bd92eea8fe8ebeda1d85,top_volume,GHOST,1
0xe512bcbe8856026cc258d1a95abafc72a1f88e55,control,DORMANT,309
0xe53cf11c367390122af3431b7c47d323f9ccbf38,active_legit_candidate,ACTIVE_LEGITIMATE,1128
0xe547819dee840c0a18fac7f840cb0e3847135d59,active_legit_candidate,ACTIVE_LEGITIMATE,60
0xe55eb84c37e90dfb7304969e5c6bff02c600f748,top_volume,TEST_RIG,3120
0xe598a57646405cf751604474b021bbbfb225d124,control,GHOST,3
0xe5bc321cd62c5ec3bcc72eb101e0b93fde807e67,control,GHOST,4
0xe5cd99a5be741a7e34ab1a4653fe6819afd7a417,control,GHOST,1
0xe5d24d346c6d81954403d565d5080ce4e6143c89,control,GHOST,1
0xe5d5c29e6fecc6fbd304e00c103506ecfe1baf00,top_volume,TEST_RIG,3990
0xe5dc8255b891d5c25bedd4d55fc59240ffb9dbc0,top_volume,DORMANT,578
0xe5f6d660ef463c04412ddf4e2bad47021fe0511c,control,GHOST,1
0xe602344ef3944497a72981e36066c62e7a99f599,active_legit_candidate,ACTIVE_LEGITIMATE,70
0xe633eac32a176093672d131e092dd14876915504,top_volume,DORMANT,6315
0xe63b8d4dcde50830b24a03b83b9cf725b52ed801,control,GHOST,1
0xe63e151504da0a1b07a31a72dbabda6240359893,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,76
0xe63e9786b5b2b9184de202eac3a01ff27478718f,top_volume,TEST_RIG,127
0xe6814e0172c9f15f2ba2e09fe9d9f3751fa38b75,active_legit_candidate,ACTIVE_LEGITIMATE,70
0xe682dc3c6b79c1c87dfd17e5e25b1a07834b9f5d,active_legit_candidate,ACTIVE_LEGITIMATE,57
0xe68e6015f540c9778ad130e155a4c0265ea65d40,active_legit_candidate,ACTIVE_LEGITIMATE,92
0xe6c6160749382f4d4d7285465c53d47fa269a872,active_legit_candidate,ACTIVE_LEGITIMATE,116
0xe6e532ede8e4a11e465660b76a90d56c0fb8e8e8,active_legit_candidate,ACTIVE_LEGITIMATE,24
0xe713c244a89c0622b942ba34cdeccabd145dcbfc,top_volume|active_legit_candidate,ACTIVE_LEGITIMATE,272
0xe730da17533ad3dd1ecf72b3d592d003a2aa30cf,control,GHOST,4
0xe73d86f185be79a33b0318d881b71f2a24371114,active_legit_candidate,ACTIVE_LEGITIMATE,80
0xe740d5701749d262da5e4fcb9f814c5b6d91cf46,active_legit_candidate,ACTIVE_LEGITIMATE,667
0xe7649aab539247e4d6879ac1dffc02b5abf4339a,top_volume,DORMANT,6385
0xe76f43ed475419a2e7eb347969ec9d09396b8943,active_legit_candidate,ACTIVE_LEGITIMATE,26
0xe7743e095dc49d2652f7c2590f16ecc5ced7a792,top_volume,GHOST,1
0xe7c595312d65b366497f1a2077d6f9a7fbd24e0f,control,GHOST,1
0xe7debbc9de869d28b914a3f19e1fc192f849feff,active_legit_candidate,ACTIVE_LEGITIMATE,21
0xe7f0d929b60fbf33ecab60abedc40ff7d997cd58,active_legit_candidate,ACTIVE_LEGITIMATE,70
0xe7f302568b4c1851bb3ca40750c17822db7dbd02,control,TEST_RIG,53
